name,target type,desc,component id
DNA polymerase alpha subunit,SINGLE PROTEIN,Target is a single protein chain,1127
Human herpesvirus 5 DNA polymerase,SINGLE PROTEIN,Target is a single protein chain,1736
Granzyme A,SINGLE PROTEIN,Target is a single protein chain,2624
Granzyme K,SINGLE PROTEIN,Target is a single protein chain,3243
Matrix metalloproteinase 14,SINGLE PROTEIN,Target is a single protein chain,2187
Carnitine acetylase,SINGLE PROTEIN,Target is a single protein chain,1508
Endothelin-converting enzyme 1,SINGLE PROTEIN,Target is a single protein chain,3108
Acyl coenzyme A:cholesterol acyltransferase 1,SINGLE PROTEIN,Target is a single protein chain,2780
Histone deacetylase 2,SINGLE PROTEIN,Target is a single protein chain,257
Protein-beta-aspartate methyltransferase,SINGLE PROTEIN,Target is a single protein chain,2559
Renin,SINGLE PROTEIN,Target is a single protein chain,949
Ectonucleoside triphosphate diphosphohydrolase 1,SINGLE PROTEIN,Target is a single protein chain,1100
Histone deacetylase 6,SINGLE PROTEIN,Target is a single protein chain,1207
Ribonucleoside-diphosphate reductase M2 chain,SINGLE PROTEIN,Target is a single protein chain,1848
Coagulation factor XII,SINGLE PROTEIN,Target is a single protein chain,1151
Histamine H3 receptor,SINGLE PROTEIN,Target is a single protein chain,2443
"IgE Fc receptor, alpha-subunit",SINGLE PROTEIN,Target is a single protein chain,589
Histidyl-tRNA synthetase,SINGLE PROTEIN,Target is a single protein chain,2321
Cyclooxygenase-2,SINGLE PROTEIN,Target is a single protein chain,2352
Valyl-tRNA synthetase 2,SINGLE PROTEIN,Target is a single protein chain,947
Glutathione S-transferase theta 2,SINGLE PROTEIN,Target is a single protein chain,484
Hexokinase type I,SINGLE PROTEIN,Target is a single protein chain,3100
Alpha-L-fucosidase I,SINGLE PROTEIN,Target is a single protein chain,1046
Betaine transporter,SINGLE PROTEIN,Target is a single protein chain,2031
Lysosomal acid lipase/cholesteryl ester hydrolase ,SINGLE PROTEIN,Target is a single protein chain,2503
Deoxycytidine kinase,SINGLE PROTEIN,Target is a single protein chain,907
Protein-glutamine gamma-glutamyltransferase K,SINGLE PROTEIN,Target is a single protein chain,1140
11-beta-hydroxysteroid dehydrogenase 1,SINGLE PROTEIN,Target is a single protein chain,2554
GABA receptor gamma-1 subunit,SINGLE PROTEIN,Target is a single protein chain,31
Selectin E,SINGLE PROTEIN,Target is a single protein chain,2211
Cathepsin S,SINGLE PROTEIN,Target is a single protein chain,1285
Excitatory amino acid transporter 3,SINGLE PROTEIN,Target is a single protein chain,1057
Hemoglobin beta chain ,SINGLE PROTEIN,Target is a single protein chain,2649
Ornithine carbamoyltransferase,SINGLE PROTEIN,Target is a single protein chain,563
Gamma-glutamyl hydrolase,SINGLE PROTEIN,Target is a single protein chain,564
Ghrelin receptor,SINGLE PROTEIN,Target is a single protein chain,1599
Retinoid X receptor alpha,SINGLE PROTEIN,Target is a single protein chain,1411
Sphingomyelin phosphodiesterase,SINGLE PROTEIN,Target is a single protein chain,1093
Alcohol dehydrogenase beta chain ,SINGLE PROTEIN,Target is a single protein chain,1605
Retinoid X receptor beta,SINGLE PROTEIN,Target is a single protein chain,2366
Phosphodiesterase 3A,SINGLE PROTEIN,Target is a single protein chain,1389
Casein kinase I gamma 2,SINGLE PROTEIN,Target is a single protein chain,882
Sphingosine 1-phosphate receptor Edg-1 ,SINGLE PROTEIN,Target is a single protein chain,2651
PI4-kinase type II,SINGLE PROTEIN,Target is a single protein chain,592
Cathepsin E,SINGLE PROTEIN,Target is a single protein chain,1419
Pyruvate kinase isozymes M1/M2,SINGLE PROTEIN,Target is a single protein chain,3306
FK506 binding protein 4,SINGLE PROTEIN,Target is a single protein chain,2369
Glutamate receptor ionotropic kainate 2,SINGLE PROTEIN,Target is a single protein chain,1926
Xaa-Pro aminopeptidase 2,SINGLE PROTEIN,Target is a single protein chain,1301
Poly [ADP-ribose] polymerase-1,SINGLE PROTEIN,Target is a single protein chain,2056
Melanocortin receptor 1,SINGLE PROTEIN,Target is a single protein chain,2113
Mitogen-activated protein kinase kinase kinase 11,SINGLE PROTEIN,Target is a single protein chain,1044
Mitogen-activated protein kinase kinase kinase 10,SINGLE PROTEIN,Target is a single protein chain,5017
Nuclear factor NF-kappa-B p100/p49 subunits,SINGLE PROTEIN,Target is a single protein chain,1331
7-dehydrocholesterol reductase,SINGLE PROTEIN,Target is a single protein chain,3277
Somatostatin receptor 4,SINGLE PROTEIN,Target is a single protein chain,2713
Neurokinin 1 receptor,SINGLE PROTEIN,Target is a single protein chain,1004
Purinergic receptor P2Y2,SINGLE PROTEIN,Target is a single protein chain,2714
PI4-kinase alpha subunit,SINGLE PROTEIN,Target is a single protein chain,1982
Retinoic acid receptor alpha,SINGLE PROTEIN,Target is a single protein chain,610
P2X purinoceptor 4,SINGLE PROTEIN,Target is a single protein chain,1148
"cAMP-dependent protein kinase, gamma catalytic subunit",SINGLE PROTEIN,Target is a single protein chain,4999
Vanilloid receptor,SINGLE PROTEIN,Target is a single protein chain,3408
Leucyl-tRNA synthetase,SINGLE PROTEIN,Target is a single protein chain,1579
GABA-B receptor 1,SINGLE PROTEIN,Target is a single protein chain,1087
Histamine N-methyltransferase,SINGLE PROTEIN,Target is a single protein chain,1562
Glutamate [NMDA] receptor subunit epsilon 1,SINGLE PROTEIN,Target is a single protein chain,52
Lysozyme C,SINGLE PROTEIN,Target is a single protein chain,638
Cathepsin B ,SINGLE PROTEIN,Target is a single protein chain,664
Serotonin transporter,SINGLE PROTEIN,Target is a single protein chain,1165
Carbonic anhydrase XII,SINGLE PROTEIN,Target is a single protein chain,1563
Glycine receptor subunit alpha-1,SINGLE PROTEIN,Target is a single protein chain,1567
Angiotensin-converting enzyme,SINGLE PROTEIN,Target is a single protein chain,1324
Dipeptidyl peptidase II,SINGLE PROTEIN,Target is a single protein chain,2295
Potassium-transporting ATPase alpha chain 1,SINGLE PROTEIN,Target is a single protein chain,2240
Histone deacetylase 5,SINGLE PROTEIN,Target is a single protein chain,900
GAR transformylase,SINGLE PROTEIN,Target is a single protein chain,2291
Melanocortin receptor 5,SINGLE PROTEIN,Target is a single protein chain,2806
Acetyl-Coenzyme A carboxylase,SINGLE PROTEIN,Target is a single protein chain,1413
Subtilisin/kexin type 9,SINGLE PROTEIN,Target is a single protein chain,1259
Glutamate receptor ionotropic kainate 1,SINGLE PROTEIN,Target is a single protein chain,232
cAMP-dependent protein kinase alpha-catalytic subunit,SINGLE PROTEIN,Target is a single protein chain,1712
C-C chemokine receptor type 5,SINGLE PROTEIN,Target is a single protein chain,1991
Dipeptidyl peptidase I,SINGLE PROTEIN,Target is a single protein chain,1775
Vitamin D3 receptor-interacting protein,SINGLE PROTEIN,Target is a single protein chain,2465
CaM kinase II alpha,SINGLE PROTEIN,Target is a single protein chain,2466
Folylpoly-gamma-glutamate synthetase,SINGLE PROTEIN,Target is a single protein chain,1220
Alpha-1b adrenergic receptor,SINGLE PROTEIN,Target is a single protein chain,25
Metabotropic glutamate receptor 5,SINGLE PROTEIN,Target is a single protein chain,901
Cyclooxygenase-1,SINGLE PROTEIN,Target is a single protein chain,2361
Histone deacetylase 1,SINGLE PROTEIN,Target is a single protein chain,1245
Small conductance calcium-activated potassium channel protein 3,SINGLE PROTEIN,Target is a single protein chain,1704
Prostanoid EP3 receptor,SINGLE PROTEIN,Target is a single protein chain,2654
DNA polymerase beta,SINGLE PROTEIN,Target is a single protein chain,2661
Transient receptor potential cation channel subfamily V member 2,SINGLE PROTEIN,Target is a single protein chain,1193
Ectonucleoside triphosphate diphosphohydrolase 2,SINGLE PROTEIN,Target is a single protein chain,1620
Sodium channel protein type X alpha subunit,SINGLE PROTEIN,Target is a single protein chain,2336
"Fructose-1,6-bisphosphatase",SINGLE PROTEIN,Target is a single protein chain,2707
Glutamate receptor ionotropic kainate 4,SINGLE PROTEIN,Target is a single protein chain,1371
Phosphodiesterase 8A,SINGLE PROTEIN,Target is a single protein chain,1253
"Serine/threonine protein phosphatase 2A, catalytic subunit, alpha isoform",SINGLE PROTEIN,Target is a single protein chain,2180
Sodium/hydrogen exchanger 3,SINGLE PROTEIN,Target is a single protein chain,1594
Matrix metalloproteinase 10,SINGLE PROTEIN,Target is a single protein chain,2589
Protein kinase C gamma,SINGLE PROTEIN,Target is a single protein chain,1924
Testis-specific androgen-binding protein,SINGLE PROTEIN,Target is a single protein chain,1625
Prostanoid DP receptor,SINGLE PROTEIN,Target is a single protein chain,2743
Tyrosine-protein kinase receptor FLT3,SINGLE PROTEIN,Target is a single protein chain,297
Alpha-1-acid glycoprotein 1,SINGLE PROTEIN,Target is a single protein chain,2603
Tyrosine-protein kinase TYK2 ,SINGLE PROTEIN,Target is a single protein chain,1874
"Acetyl-CoA acetyltransferase, mitochondrial",SINGLE PROTEIN,Target is a single protein chain,950
Alpha-1d adrenergic receptor,SINGLE PROTEIN,Target is a single protein chain,33
Peroxisome proliferator-activated receptor gamma,SINGLE PROTEIN,Target is a single protein chain,3115
Dopamine D5 receptor,SINGLE PROTEIN,Target is a single protein chain,622
GABA receptor alpha-3 subunit,SINGLE PROTEIN,Target is a single protein chain,1354
FK506 binding protein 3,SINGLE PROTEIN,Target is a single protein chain,3062
Alkaline phosphatase tissue-nonspecific,SINGLE PROTEIN,Target is a single protein chain,996
S-methyl-5-thioadenosine phosphorylase,SINGLE PROTEIN,Target is a single protein chain,999
Somatostatin receptor 1,SINGLE PROTEIN,Target is a single protein chain,231
Endothelin receptor ET-A,SINGLE PROTEIN,Target is a single protein chain,2448
Retinoid X receptor gamma,SINGLE PROTEIN,Target is a single protein chain,2718
"Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase",SINGLE PROTEIN,Target is a single protein chain,649
Neuromedin B receptor,SINGLE PROTEIN,Target is a single protein chain,2757
Glutamate [NMDA] receptor subunit epsilon 2,SINGLE PROTEIN,Target is a single protein chain,1764
Androgen Receptor,SINGLE PROTEIN,Target is a single protein chain,1400
Vitamin K-dependent protein C,SINGLE PROTEIN,Target is a single protein chain,2761
Acyl-CoA:dihydroxyacetonephosphateacyltransferase,SINGLE PROTEIN,Target is a single protein chain,2811
Galanin receptor 3,SINGLE PROTEIN,Target is a single protein chain,1067
Chitin synthase 1,SINGLE PROTEIN,Target is a single protein chain,1801
Neutral sphingomyelinase,SINGLE PROTEIN,Target is a single protein chain,1849
Ileal bile acid transporter,SINGLE PROTEIN,Target is a single protein chain,1111
ADAMTS4,SINGLE PROTEIN,Target is a single protein chain,2193
NADH-ubiquinone oxidoreductase chain 1 ,SINGLE PROTEIN,Target is a single protein chain,2814
Cytochrome P450 17A1,SINGLE PROTEIN,Target is a single protein chain,2747
Collagen alpha 2 chain,SINGLE PROTEIN,Target is a single protein chain,1021
Adenosine deaminase,SINGLE PROTEIN,Target is a single protein chain,1529
Dopamine transporter,SINGLE PROTEIN,Target is a single protein chain,1719
Atrial natriuretic factor,SINGLE PROTEIN,Target is a single protein chain,2605
Human herpesvirus 3 deoxypyrimidine kinase,SINGLE PROTEIN,Target is a single protein chain,2327
Human herpesvirus 6 protease,SINGLE PROTEIN,Target is a single protein chain,2329
Serotonin 2a (5-HT2a) receptor,SINGLE PROTEIN,Target is a single protein chain,1768
Glutamate (NMDA) receptor subunit zeta 1,SINGLE PROTEIN,Target is a single protein chain,1772
"Retina-specific amine oxidase, copper containing",SINGLE PROTEIN,Target is a single protein chain,2430
Cyclooxygenase-1,SINGLE PROTEIN,Target is a single protein chain,1654
Malate dehydrogenase mitochondrial,SINGLE PROTEIN,Target is a single protein chain,1766
Plasma retinol-binding protein,SINGLE PROTEIN,Target is a single protein chain,1427
Progesterone receptor,SINGLE PROTEIN,Target is a single protein chain,1777
Acyl coenzyme A:cholesterol acyltransferase,SINGLE PROTEIN,Target is a single protein chain,958
Aldose reductase,SINGLE PROTEIN,Target is a single protein chain,1887
Alpha-1b adrenergic receptor,SINGLE PROTEIN,Target is a single protein chain,1448
Acetylcholinesterase,SINGLE PROTEIN,Target is a single protein chain,3084
Melanocortin receptor 3,SINGLE PROTEIN,Target is a single protein chain,2342
Glycine receptor alpha-4 chain,SINGLE PROTEIN,Target is a single protein chain,1821
Beta-lactamase TEM,SINGLE PROTEIN,Target is a single protein chain,1968
Serine-threonine protein phosphatase 2A regulatory subunit ,SINGLE PROTEIN,Target is a single protein chain,1005
Kappa opioid receptor,SINGLE PROTEIN,Target is a single protein chain,1992
Arachidonate 5-lipoxygenase,SINGLE PROTEIN,Target is a single protein chain,1311
Modulator of drug activity A,SINGLE PROTEIN,Target is a single protein chain,3794
Tyrosine-protein kinase YES,SINGLE PROTEIN,Target is a single protein chain,433
Cytochrome P450 11A1,SINGLE PROTEIN,Target is a single protein chain,3544
Platelet-activating factor acetylhydrolase IB gamma subunit,SINGLE PROTEIN,Target is a single protein chain,3414
Sodium channel protein type IX alpha subunit,SINGLE PROTEIN,Target is a single protein chain,2613
Beta-1 adrenergic receptor,SINGLE PROTEIN,Target is a single protein chain,2668
Penicillin-binding protein 4,SINGLE PROTEIN,Target is a single protein chain,888
Interleukin-1 receptor-associated kinase 1 ,SINGLE PROTEIN,Target is a single protein chain,1679
Interleukin-1 receptor-associated kinase 4,SINGLE PROTEIN,Target is a single protein chain,2096
Type 1 dehydroquinase,SINGLE PROTEIN,Target is a single protein chain,3026
Penicillin-binding protein 2,SINGLE PROTEIN,Target is a single protein chain,2143
Glutathionylspermidine synthase,SINGLE PROTEIN,Target is a single protein chain,1676
Penicillin-binding protein 2a,SINGLE PROTEIN,Target is a single protein chain,1833
Acidic alpha-glucosidase,SINGLE PROTEIN,Target is a single protein chain,1834
"N-acetyllactosaminide alpha-1,3-galactosyltransferase",SINGLE PROTEIN,Target is a single protein chain,1273
Acetylcholine receptor protein alpha chain,SINGLE PROTEIN,Target is a single protein chain,1424
Penicillin-binding protein 1,SINGLE PROTEIN,Target is a single protein chain,1836
Endo-b-N-acetylglucosaminidase,SINGLE PROTEIN,Target is a single protein chain,3040
Mixed lineage kinase 7,SINGLE PROTEIN,Target is a single protein chain,2207
Glutathione reductase,SINGLE PROTEIN,Target is a single protein chain,3370
Serine/threonine-protein kinase RIPK2,SINGLE PROTEIN,Target is a single protein chain,3326
Neuropeptide Y receptor type 5,SINGLE PROTEIN,Target is a single protein chain,2120
Hemoglobin beta chain ,SINGLE PROTEIN,Target is a single protein chain,2326
Heme oxygenase 1,SINGLE PROTEIN,Target is a single protein chain,3346
Beta-glucosidase A,SINGLE PROTEIN,Target is a single protein chain,2939
Cytochrome P450 2A6,SINGLE PROTEIN,Target is a single protein chain,3579
Folate receptor beta,SINGLE PROTEIN,Target is a single protein chain,3373
Penicillin-binding protein 4,SINGLE PROTEIN,Target is a single protein chain,1672
Beta-ketoacyl-ACP synthase III,SINGLE PROTEIN,Target is a single protein chain,2140
Topoisomerase IV subunit A ,SINGLE PROTEIN,Target is a single protein chain,2407
Phospholipase A2 isozyme PLA-A,SINGLE PROTEIN,Target is a single protein chain,3334
Prostanoid DP receptor,SINGLE PROTEIN,Target is a single protein chain,2252
Alpha-galactosidase B,SINGLE PROTEIN,Target is a single protein chain,4795
Serine/threonine-protein kinase 17B,SINGLE PROTEIN,Target is a single protein chain,2299
Ephrin type-A receptor 3,SINGLE PROTEIN,Target is a single protein chain,3267
Ephrin type-A receptor 4,SINGLE PROTEIN,Target is a single protein chain,2307
Serine/threonine-protein kinase PCTAIRE-1,SINGLE PROTEIN,Target is a single protein chain,2914
