name,target type,desc,component id
"Interferon-induced, double-stranded RNA-activated protein kinase",SINGLE PROTEIN,Target is a single protein chain,4198
Leukotriene A-4 hydrolase,SINGLE PROTEIN,Target is a single protein chain,4199
Tissue factor,SINGLE PROTEIN,Target is a single protein chain,4200
Cation-dependent mannose-6-phosphate receptor,SINGLE PROTEIN,Target is a single protein chain,4201
Myelin-associated glycoprotein,SINGLE PROTEIN,Target is a single protein chain,4252
PITSLRE serine/threonine-protein kinase CDC2L1,SINGLE PROTEIN,Target is a single protein chain,4253
Mitogen-activated protein kinase 3,SINGLE PROTEIN,Target is a single protein chain,4254
Ephrin type-A receptor 1,SINGLE PROTEIN,Target is a single protein chain,4255
Macrophage scavenger receptor types I and II,SINGLE PROTEIN,Target is a single protein chain,4256
Dynamin-2,SINGLE PROTEIN,Target is a single protein chain,4257
Tumor necrosis factor ligand superfamily member 10,SINGLE PROTEIN,Target is a single protein chain,4258
Peroxisomal multifunctional enzyme type 2,SINGLE PROTEIN,Target is a single protein chain,4259
C-C chemokine receptor type 9,SINGLE PROTEIN,Target is a single protein chain,4260
Arylsulfatase,SINGLE PROTEIN,Target is a single protein chain,4261
Signal transducer and activator of transcription 5B,SINGLE PROTEIN,Target is a single protein chain,4262
Serine/threonine-protein kinase PRKX,SINGLE PROTEIN,Target is a single protein chain,5036
Serine/threonine-protein kinase Nek4,SINGLE PROTEIN,Target is a single protein chain,4263
Matrix metalloproteinase-9,SINGLE PROTEIN,Target is a single protein chain,4306
Aldo-keto reductase family 1 member C2,SINGLE PROTEIN,Target is a single protein chain,4307
"Oligo-1,6-glucosidase",SINGLE PROTEIN,Target is a single protein chain,4308
Mas-related G-protein coupled receptor member X2,SINGLE PROTEIN,Target is a single protein chain,4309
Mas-related G-protein coupled receptor member X1,SINGLE PROTEIN,Target is a single protein chain,4310
Baculoviral IAP repeat-containing protein 8,SINGLE PROTEIN,Target is a single protein chain,4311
Pyroglutamylated RFamide peptide receptor,SINGLE PROTEIN,Target is a single protein chain,4312
Diacylglycerol O-acyltransferase 2,SINGLE PROTEIN,Target is a single protein chain,4313
Adenylate cyclase type 10,SINGLE PROTEIN,Target is a single protein chain,4314
Serine/threonine-protein kinase Nek1,SINGLE PROTEIN,Target is a single protein chain,4315
Serine/threonine-protein kinase PFTAIRE-2,SINGLE PROTEIN,Target is a single protein chain,4316
Trace amine-associated receptor 1,SINGLE PROTEIN,Target is a single protein chain,4317
Alanyl-tRNA synthetase,SINGLE PROTEIN,Target is a single protein chain,4318
Seryl-tRNA synthetase,SINGLE PROTEIN,Target is a single protein chain,4360
D-aspartate oxidase,SINGLE PROTEIN,Target is a single protein chain,4361
Mitogen-activated protein kinase kinase kinase 14,SINGLE PROTEIN,Target is a single protein chain,4362
Kinesin-like protein KIF1B,SINGLE PROTEIN,Target is a single protein chain,4363
Endothelin-converting enzyme 2,SINGLE PROTEIN,Target is a single protein chain,4364
Protein arginine N-methyltransferase 3,SINGLE PROTEIN,Target is a single protein chain,4365
Endothelin B receptor-like protein 2,SINGLE PROTEIN,Target is a single protein chain,4366
Ribonuclease H1,SINGLE PROTEIN,Target is a single protein chain,4367
Deoxyribonuclease-2-alpha,SINGLE PROTEIN,Target is a single protein chain,4368
Beta-lactamase,SINGLE PROTEIN,Target is a single protein chain,4369
Lysine-specific demethylase 4A,SINGLE PROTEIN,Target is a single protein chain,4370
Ectonucleoside triphosphate diphosphohydrolase 3,SINGLE PROTEIN,Target is a single protein chain,4371
Lactoperoxidase,SINGLE PROTEIN,Target is a single protein chain,4372
Multifunctional protein ADE2,SINGLE PROTEIN,Target is a single protein chain,4417
"Aldehyde dehydrogenase 1, mitochondrial",SINGLE PROTEIN,Target is a single protein chain,4418
Ubiquitin-like modifier-activating enzyme 1,SINGLE PROTEIN,Target is a single protein chain,4419
Ectonucleotide pyrophosphatase/phosphodiesterase family member 1,SINGLE PROTEIN,Target is a single protein chain,4420
"Glyceraldehyde-3-phosphate dehydrogenase, glycosomal",SINGLE PROTEIN,Target is a single protein chain,4421
Interferon regulatory factor 1,SINGLE PROTEIN,Target is a single protein chain,4422
Type-2 restriction enzyme BamHI,SINGLE PROTEIN,Target is a single protein chain,4423
Alanine aminotransferase 1,SINGLE PROTEIN,Target is a single protein chain,4424
Corticotropin-releasing factor-binding protein,SINGLE PROTEIN,Target is a single protein chain,4425
Carbonic anhydrase,SINGLE PROTEIN,Target is a single protein chain,4426
LIM domain kinase 2,SINGLE PROTEIN,Target is a single protein chain,4427
NAD-dependent deacetylase HST2,SINGLE PROTEIN,Target is a single protein chain,4428
Neuronal acetylcholine receptor subunit alpha-7,SINGLE PROTEIN,Target is a single protein chain,4429
Hormone-sensitive lipase,SINGLE PROTEIN,Target is a single protein chain,4430
Ephrin type-B receptor 2,SINGLE PROTEIN,Target is a single protein chain,4468
Phospholipid transfer protein,SINGLE PROTEIN,Target is a single protein chain,4469
Proteinase-activated receptor 2,SINGLE PROTEIN,Target is a single protein chain,4470
Aquaporin-4,SINGLE PROTEIN,Target is a single protein chain,4471
Aquaporin-4,SINGLE PROTEIN,Target is a single protein chain,4472
IgG receptor FcRn large subunit p51,SINGLE PROTEIN,Target is a single protein chain,4473
Kinesin-like protein KIF2C,SINGLE PROTEIN,Target is a single protein chain,4474
Lysophosphatidic acid receptor 4,SINGLE PROTEIN,Target is a single protein chain,4475
Phosphatidylinositol-4-phosphate 5-kinase type-1 alpha,SINGLE PROTEIN,Target is a single protein chain,4476
Mitogen-activated protein kinase kinase kinase 3,SINGLE PROTEIN,Target is a single protein chain,4477
Smoothened homolog,SINGLE PROTEIN,Target is a single protein chain,4478
Monoacylglycerol lipase ABHD12,SINGLE PROTEIN,Target is a single protein chain,4479
Carbonic anhydrase 15,SINGLE PROTEIN,Target is a single protein chain,4480
Dehydrogenase/reductase SDR family member 9,SINGLE PROTEIN,Target is a single protein chain,4481
Serine/threonine-protein kinase RIO1,SINGLE PROTEIN,Target is a single protein chain,4482
Serine/threonine-protein kinase RIO2,SINGLE PROTEIN,Target is a single protein chain,4522
Elongation of very long chain fatty acids protein 1,SINGLE PROTEIN,Target is a single protein chain,4523
Cell division cycle 2-like protein kinase 6,SINGLE PROTEIN,Target is a single protein chain,4524
Testis-specific serine/threonine-protein kinase 1,SINGLE PROTEIN,Target is a single protein chain,4525
Queuine tRNA-ribosyltransferase,SINGLE PROTEIN,Target is a single protein chain,4526
Serine/threonine-protein kinase 33,SINGLE PROTEIN,Target is a single protein chain,4527
Serine/threonine-protein kinase ULK1,SINGLE PROTEIN,Target is a single protein chain,4528
Transient receptor potential cation channel subfamily A member 1,SINGLE PROTEIN,Target is a single protein chain,4529
Carbonyl reductase [NADPH] 3,SINGLE PROTEIN,Target is a single protein chain,4530
Diacylglycerol O-acyltransferase 1,SINGLE PROTEIN,Target is a single protein chain,4531
Cyclin-dependent kinase 2-associated protein 2,SINGLE PROTEIN,Target is a single protein chain,4532
Cytochrome c oxidase subunit 1,SINGLE PROTEIN,Target is a single protein chain,4533
Inhibitor of nuclear factor kappa-B kinase subunit beta,SINGLE PROTEIN,Target is a single protein chain,4534
Ceramide glucosyltransferase,SINGLE PROTEIN,Target is a single protein chain,4535
"Nuclear factor of activated T-cells, cytoplasmic 1",SINGLE PROTEIN,Target is a single protein chain,4569
"Thioredoxin reductase 1, cytoplasmic",SINGLE PROTEIN,Target is a single protein chain,4570
"N(G),N(G)-dimethylarginine dimethylaminohydrolase 1",SINGLE PROTEIN,Target is a single protein chain,5038
Vancomycin/teicoplanin A-type resistance protein vanA,SINGLE PROTEIN,Target is a single protein chain,4571
Parathyroid hormone receptor,SINGLE PROTEIN,Target is a single protein chain,4572
DNA polymerase alpha catalytic subunit,SINGLE PROTEIN,Target is a single protein chain,4573
Genome polyprotein,SINGLE PROTEIN,Target is a single protein chain,4574
Proteinase-activated receptor 1,SINGLE PROTEIN,Target is a single protein chain,4575
Hepatocyte growth factor-like protein,SINGLE PROTEIN,Target is a single protein chain,4576
Prolyl endopeptidase,SINGLE PROTEIN,Target is a single protein chain,4577
Glutamate racemase,SINGLE PROTEIN,Target is a single protein chain,4629
Proto-oncogene protein Wnt-3,SINGLE PROTEIN,Target is a single protein chain,4630
Smoothened homolog,SINGLE PROTEIN,Target is a single protein chain,4631
"N(G),N(G)-dimethylarginine dimethylaminohydrolase 1",SINGLE PROTEIN,Target is a single protein chain,4632
Serine/threonine-protein kinase SIK1,SINGLE PROTEIN,Target is a single protein chain,4633
Receptor-interacting serine/threonine-protein kinase 4,SINGLE PROTEIN,Target is a single protein chain,4634
Acetylcholine-binding protein,SINGLE PROTEIN,Target is a single protein chain,4635
Toll-like receptor 7,SINGLE PROTEIN,Target is a single protein chain,4636
ATP phosphoribosyltransferase,SINGLE PROTEIN,Target is a single protein chain,4637
Ras-related C3 botulinum toxin substrate 3,SINGLE PROTEIN,Target is a single protein chain,4638
Cell division control protein 42 homolog,SINGLE PROTEIN,Target is a single protein chain,4639
Ubiquitin-conjugating enzyme E2 N,SINGLE PROTEIN,Target is a single protein chain,4640
Actin-related protein 2,SINGLE PROTEIN,Target is a single protein chain,4641
Ribonuclease pancreatic,SINGLE PROTEIN,Target is a single protein chain,4642
Calmodulin,SINGLE PROTEIN,Target is a single protein chain,4643
Calmodulin,SINGLE PROTEIN,Target is a single protein chain,4644
Ras-related C3 botulinum toxin substrate 1,SINGLE PROTEIN,Target is a single protein chain,4645
Disintegrin and metalloproteinase domain-containing protein 33,SINGLE PROTEIN,Target is a single protein chain,4686
Group XIIA secretory phospholipase A2,SINGLE PROTEIN,Target is a single protein chain,4687
Serine/threonine-protein kinase DCLK3,SINGLE PROTEIN,Target is a single protein chain,4688
Histidine kinase,SINGLE PROTEIN,Target is a single protein chain,4689
Histidine kinase,SINGLE PROTEIN,Target is a single protein chain,4690
Transient receptor potential cation channel subfamily V member 4,SINGLE PROTEIN,Target is a single protein chain,4691
Alkaline phosphatase,SINGLE PROTEIN,Target is a single protein chain,4692
Toll-like receptor 9,SINGLE PROTEIN,Target is a single protein chain,4693
Diacylglycerol O-acyltransferase 1,SINGLE PROTEIN,Target is a single protein chain,4694
Calpain-10,SINGLE PROTEIN,Target is a single protein chain,4695
Beta-lactamase CTX-M,SINGLE PROTEIN,Target is a single protein chain,4696
Carbepenem-hydrolyzing beta-lactamase KPC,SINGLE PROTEIN,Target is a single protein chain,4697
Cytokinin dehydrogenase 2,SINGLE PROTEIN,Target is a single protein chain,4698
IAG-nucleoside hydrolase,SINGLE PROTEIN,Target is a single protein chain,4699
Serine/threonine-protein kinase PFTAIRE-1,SINGLE PROTEIN,Target is a single protein chain,4741
Chromosome-associated kinesin KIF4A,SINGLE PROTEIN,Target is a single protein chain,4742
Tankyrase-1,SINGLE PROTEIN,Target is a single protein chain,4743
Urotensin-2,SINGLE PROTEIN,Target is a single protein chain,4744
Mitogen-activated protein kinase kinase kinase kinase 4,SINGLE PROTEIN,Target is a single protein chain,4745
Serine/threonine-protein kinase LATS1,SINGLE PROTEIN,Target is a single protein chain,4746
Protein BAT5,SINGLE PROTEIN,Target is a single protein chain,4747
Putative uncharacterized protein pk7,SINGLE PROTEIN,Target is a single protein chain,4748
Cytochrome b5,SINGLE PROTEIN,Target is a single protein chain,4749
Cytochrome P450 1A1,SINGLE PROTEIN,Target is a single protein chain,4750
D-amino-acid oxidase,SINGLE PROTEIN,Target is a single protein chain,4751
Cytochrome c oxidase subunit 1,SINGLE PROTEIN,Target is a single protein chain,4752
Cytochrome c oxidase subunit 2,SINGLE PROTEIN,Target is a single protein chain,4753
Activin receptor type-2A,SINGLE PROTEIN,Target is a single protein chain,3917
Protein Wnt-3a,SINGLE PROTEIN,Target is a single protein chain,3918
Aryl hydrocarbon receptor nuclear translocator,SINGLE PROTEIN,Target is a single protein chain,3919
DNA-(apurinic or apyrimidinic site) lyase,SINGLE PROTEIN,Target is a single protein chain,3920
Proteasome subunit beta type-8,SINGLE PROTEIN,Target is a single protein chain,3921
Dihydroorotate dehydrogenase,SINGLE PROTEIN,Target is a single protein chain,3922
Cathepsin G,SINGLE PROTEIN,Target is a single protein chain,3923
Dual specificity protein phosphatase 1,SINGLE PROTEIN,Target is a single protein chain,4799
Cytosol aminopeptidase,SINGLE PROTEIN,Target is a single protein chain,3924
Chitin synthase 1,SINGLE PROTEIN,Target is a single protein chain,3925
SHC-transforming protein 1,SINGLE PROTEIN,Target is a single protein chain,3926
Leukocyte tyrosine kinase receptor,SINGLE PROTEIN,Target is a single protein chain,3927
Ras-related C3 botulinum toxin substrate 1,SINGLE PROTEIN,Target is a single protein chain,3928
Putative cytochrome P450 125,SINGLE PROTEIN,Target is a single protein chain,3929
1-deoxy-D-xylulose 5-phosphate reductoisomerase,SINGLE PROTEIN,Target is a single protein chain,3930
Uncharacterized protein Rv1284/MT1322,SINGLE PROTEIN,Target is a single protein chain,3931
Caspase-3,SINGLE PROTEIN,Target is a single protein chain,3932
"2,3-dihydroxybenzoate-AMP ligase",SINGLE PROTEIN,Target is a single protein chain,3972
Putative uncharacterized protein,SINGLE PROTEIN,Target is a single protein chain,3973
Lys-gingipain,SINGLE PROTEIN,Target is a single protein chain,3974
Disintegrin and metalloproteinase domain-containing protein 8,SINGLE PROTEIN,Target is a single protein chain,3975
Disks large homolog 4,SINGLE PROTEIN,Target is a single protein chain,3976
Phosphatidylinositol-5-phosphate 4-kinase type-2 beta,SINGLE PROTEIN,Target is a single protein chain,3977
Serine/threonine-protein kinase SRPK2,SINGLE PROTEIN,Target is a single protein chain,3978
Epoxide hydrolase 2,SINGLE PROTEIN,Target is a single protein chain,3979
Fe(3+)-Zn(2+) purple acid phosphatase,SINGLE PROTEIN,Target is a single protein chain,3980
Protein delta homolog 1,SINGLE PROTEIN,Target is a single protein chain,3981
Glucose-6-phosphate 1-dehydrogenase,SINGLE PROTEIN,Target is a single protein chain,3982
DNA polymerase,SINGLE PROTEIN,Target is a single protein chain,3983
Egl nine homolog 1,SINGLE PROTEIN,Target is a single protein chain,4019
NUAK family SNF1-like kinase 2,SINGLE PROTEIN,Target is a single protein chain,4020
Serine/threonine-protein kinase SIK2,SINGLE PROTEIN,Target is a single protein chain,4021
Lysophosphatidic acid receptor 5,SINGLE PROTEIN,Target is a single protein chain,4022
Serine/threonine-protein kinase TAO3,SINGLE PROTEIN,Target is a single protein chain,4023
Tyrosine-protein kinase Srms,SINGLE PROTEIN,Target is a single protein chain,4025
Elongation of very long chain fatty acids protein 6,SINGLE PROTEIN,Target is a single protein chain,4026
Egl nine homolog 3,SINGLE PROTEIN,Target is a single protein chain,4027
COP9 signalosome complex subunit 7b,SINGLE PROTEIN,Target is a single protein chain,4028
Solute carrier family 28 member 3,SINGLE PROTEIN,Target is a single protein chain,4029
Tyrosine-protein kinase transforming protein FPS,SINGLE PROTEIN,Target is a single protein chain,4030
Adenylate kinase isoenzyme 1,SINGLE PROTEIN,Target is a single protein chain,4031
Phospholipase A2,SINGLE PROTEIN,Target is a single protein chain,4032
Phospholipase A2 alpha,SINGLE PROTEIN,Target is a single protein chain,4033
Deoxyribonuclease-1,SINGLE PROTEIN,Target is a single protein chain,4034
Type-2 restriction enzyme PstI,SINGLE PROTEIN,Target is a single protein chain,4035
