name,target type,desc,component id
Sodium channel protein type XI alpha subunit ,SINGLE PROTEIN,3471,3471
Sodium channel protein type VIII alpha subunit,SINGLE PROTEIN,3503,3503
Sodium channel protein type X alpha subunit,SINGLE PROTEIN,3744,3744
Thymidine kinase 2,SINGLE PROTEIN,3781,3781
Gamma-hydroxybutyrate receptor,SINGLE PROTEIN,1879,1879
Penicillin-binding protein 2b,SINGLE PROTEIN,902,902
Tubulin beta chain,SINGLE PROTEIN,1119,1119
Rous sarcoma virus integrase,SINGLE PROTEIN,5508,5508
"Lignostilbene alpha, beta-dioxygenase",SINGLE PROTEIN,2228,2228
Thermolysin,SINGLE PROTEIN,1714,1714
GABA receptor alpha-1 subunit,SINGLE PROTEIN,48,48
Penicillin-binding protein 4,SINGLE PROTEIN,888,888
Pyruvate oxidase,SINGLE PROTEIN,1703,1703
Geranyltranstransferase,SINGLE PROTEIN,3103,3103
Interleukin-1 receptor-associated kinase 1 ,SINGLE PROTEIN,1679,1679
Zinc aminopeptidase,SINGLE PROTEIN,2435,2435
Glutathione reductase,SINGLE PROTEIN,2437,2437
Ryanodine receptor 1,SINGLE PROTEIN,5787,5787
Human immunodeficiency virus type 2 integrase,SINGLE PROTEIN,1784,1784
Glutamate receptor ionotropic kainate 2,SINGLE PROTEIN,4851,4851
Interleukin-1 receptor-associated kinase 4,SINGLE PROTEIN,2096,2096
Integrin alpha M,SINGLE PROTEIN,1923,1923
Metabotropic glutamate receptor 1,SINGLE PROTEIN,1222,1222
IgA protease,SINGLE PROTEIN,2289,2289
Type 1 dehydroquinase,SINGLE PROTEIN,3026,3026
Leukotriene A4 hydrolase,SINGLE PROTEIN,741,741
Alanine racemase,SINGLE PROTEIN,1162,1162
cAMP-dependent protein kinase alpha-catalytic subunit,SINGLE PROTEIN,3201,3201
Prostaglandin D2 synthase,SINGLE PROTEIN,2969,2969
L-lactate dehydrogenase B chain,SINGLE PROTEIN,2141,2141
Penicillin-binding protein 2,SINGLE PROTEIN,2143,2143
Integrin alpha M,SINGLE PROTEIN,2144,2144
Arabinose 5-phosphate isomerase,SINGLE PROTEIN,1437,1437
P-hydroxybenzoate hydroxylase ,SINGLE PROTEIN,1990,1990
Ryanodine receptor 2,SINGLE PROTEIN,2339,2339
Glutamate racemase,SINGLE PROTEIN,1675,1675
Glutathionylspermidine synthase,SINGLE PROTEIN,1676,1676
Penicillin-binding protein 2a,SINGLE PROTEIN,1833,1833
Acidic alpha-glucosidase,SINGLE PROTEIN,1834,1834
"N-acetyllactosaminide alpha-1,3-galactosyltransferase",SINGLE PROTEIN,1273,1273
Phosphodiesterase 3B,SINGLE PROTEIN,3433,3433
Acetylcholine receptor protein alpha chain,SINGLE PROTEIN,1424,1424
UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase,SINGLE PROTEIN,879,879
Lysophosphatidic acid receptor Edg-7,SINGLE PROTEIN,1571,1571
3-dehydroquinate synthase,SINGLE PROTEIN,1875,1875
Enoyl-CoA hydratase,SINGLE PROTEIN,1554,1554
Penicillin-binding protein 1,SINGLE PROTEIN,1836,1836
Acetylcholine receptor protein delta chain,SINGLE PROTEIN,2237,2237
"Amine oxidase, copper containing",SINGLE PROTEIN,2909,2909
Beta tubulin,SINGLE PROTEIN,1510,1510
Poliovirus type 1 polyprotein,SINGLE PROTEIN,5362,5362
Cytidylyltransferase,SINGLE PROTEIN,3543,3543
Follicle stimulating hormone receptor,SINGLE PROTEIN,4794,4794
Interleukin-6 receptor alpha chain,SINGLE PROTEIN,2606,2606
Neurokinin 3 receptor,SINGLE PROTEIN,2117,2117
Calcitonin gene-related peptide type 1 receptor,SINGLE PROTEIN,2116,2116
Melanin-concentrating hormone receptor 1,SINGLE PROTEIN,3511,3511
CaM kinase I alpha,SINGLE PROTEIN,3851,3851
Fatty acid synthase ,SINGLE PROTEIN,341,341
Vitamin K-dependent gamma-carboxylase,SINGLE PROTEIN,342,342
Glucan synthase ,SINGLE PROTEIN,222,222
Type I iodothyronine deiodinase (Type-I 5'-deiodinase) (DIOI) (Type 1 DI) (5DI) ,SINGLE PROTEIN,352,352
17-beta-hydroxysteroid-dehydrogenase,SINGLE PROTEIN,2245,2245
Endo-b-N-acetylglucosaminidase,SINGLE PROTEIN,3040,3040
Bradykinin B1 receptor,SINGLE PROTEIN,3041,3041
Beta-mannosidase,SINGLE PROTEIN,1753,1753
Angiotensin-converting enzyme,SINGLE PROTEIN,1754,1754
"Amine oxidase, copper containing",SINGLE PROTEIN,3044,3044
Mixed lineage kinase 7,SINGLE PROTEIN,2207,2207
Dual specificity phosphatase 22,SINGLE PROTEIN,2244,2244
Carbonic anhydrase,SINGLE PROTEIN,2246,2246
Topoisomerase IV subunit A ,SINGLE PROTEIN,3152,3152
SARS coronavirus 3C-like proteinase,SINGLE PROTEIN,5509,5509
Alpha-glucosidase,SINGLE PROTEIN,3578,3578
Serine/threonine-protein kinase Aurora-A,SINGLE PROTEIN,3039,3039
Serine/threonine-protein kinase EEF2K,SINGLE PROTEIN,3337,3337
Aryl hydrocarbon receptor,SINGLE PROTEIN,3042,3042
Receptor-histidine kinase AgrC,SINGLE PROTEIN,3043,3043
Dimethylarginine dimethylaminohydrolase 1,SINGLE PROTEIN,2515,2515
Serine/threonine-protein kinase GAK,SINGLE PROTEIN,2672,2672
Adrenomedullin receptor,SINGLE PROTEIN,2673,2673
Glutathione reductase,SINGLE PROTEIN,3370,3370
Coagulation factor X,SINGLE PROTEIN,3371,3371
DNA polymerase III subunit alpha,SINGLE PROTEIN,3580,3580
Serine/threonine-protein kinase RIPK2,SINGLE PROTEIN,3326,3326
C-C chemokine receptor type 3,SINGLE PROTEIN,2247,2247
Casein kinase II alpha (prime),SINGLE PROTEIN,4980,4980
Serotonin 3a (5-HT3a) receptor,SINGLE PROTEIN,1981,1981
Neuropeptide Y receptor type 5,SINGLE PROTEIN,2120,2120
Serotonin 4 (5-HT4) receptor,SINGLE PROTEIN,3329,3329
Dolichyl-phosphate-mannose--protein mannosyltransferase 1 ,SINGLE PROTEIN,1855,1855
Phosphodiesterase 9A,SINGLE PROTEIN,1856,1856
Matrix metalloproteinase 13,SINGLE PROTEIN,3623,3623
Coagulation factor X,SINGLE PROTEIN,2248,2248
Beta-xylosidase ,SINGLE PROTEIN,3045,3045
Thymidylate synthase,SINGLE PROTEIN,3624,3624
Phospholipase A2 isozyme DE-I,SINGLE PROTEIN,2286,2286
Phospholipase A2 isozyme CM-I,SINGLE PROTEIN,2287,2287
Triosephosphate isomerase,SINGLE PROTEIN,2249,2249
Hemoglobin beta chain ,SINGLE PROTEIN,2325,2325
Hemoglobin beta chain ,SINGLE PROTEIN,2326,2326
Heat shock protein HSP 90 (HSP82),SINGLE PROTEIN,1857,1857
Cellular tumor antigen p53,SINGLE PROTEIN,3,3
Cytochrome P450 2E1,SINGLE PROTEIN,5118,5118
Fatty acid binding protein muscle,SINGLE PROTEIN,1666,1666
Heme oxygenase 1,SINGLE PROTEIN,3346,3346
Heat shock protein HSP 90-alpha,SINGLE PROTEIN,2516,2516
Adhesin protein fimH,SINGLE PROTEIN,3153,3153
3-dehydroquinate dehydratase ,SINGLE PROTEIN,1667,1667
Dihydrodipicolinate synthase,SINGLE PROTEIN,2402,2402
Recombinase A,SINGLE PROTEIN,1756,1756
Human T-cell leukemia virus type I protease,SINGLE PROTEIN,1668,1668
DNA polymerase III subunit alpha,SINGLE PROTEIN,2938,2938
Beta-glucosidase A,SINGLE PROTEIN,2939,2939
Heat shock protein HSP 60,SINGLE PROTEIN,3038,3038
Cyclin-dependent kinase 1,SINGLE PROTEIN,2403,2403
Cytochrome P450 2A6,SINGLE PROTEIN,3579,3579
Arachidonate 15-lipoxygenase,SINGLE PROTEIN,2675,2675
"Amine oxidase, copper containing",SINGLE PROTEIN,3332,3332
Folate receptor beta,SINGLE PROTEIN,3373,3373
Heat shock protein HSP 90 (HSC82),SINGLE PROTEIN,2518,2518
Penicillin-binding protein 4,SINGLE PROTEIN,1672,1672
Galectin-3,SINGLE PROTEIN,1983,1983
Hexokinase type IV,SINGLE PROTEIN,2203,2203
Glycogen synthase kinase-3 beta,SINGLE PROTEIN,1984,1984
Cytochrome P450 2B6,SINGLE PROTEIN,3046,3046
Cytochrome P450 2A5,SINGLE PROTEIN,2404,2404
Heme oxygenase 2,SINGLE PROTEIN,1670,1670
Dipeptidyl peptidase IV,SINGLE PROTEIN,2204,2204
Sodium/glucose cotransporter 2,SINGLE PROTEIN,2205,2205
Asialoglycoprotein receptor 1,SINGLE PROTEIN,3375,3375
Hexokinase type IV,SINGLE PROTEIN,2138,2138
Cysteine proteinase B,SINGLE PROTEIN,2139,2139
CDK-interacting protein 1,SINGLE PROTEIN,3333,3333
Carbonic anhydrase,SINGLE PROTEIN,2251,2251
Prostanoid EP4 receptor,SINGLE PROTEIN,2405,2405
Cathepsin K,SINGLE PROTEIN,1671,1671
Beta-ketoacyl-ACP synthase III,SINGLE PROTEIN,2140,2140
Phenylalanyl-tRNA synthetase alpha chain,SINGLE PROTEIN,1986,1986
1-deoxyxylulose-5-phosphate reductoisomerase,SINGLE PROTEIN,2410,2410
Bradykinin B1 receptor,SINGLE PROTEIN,2406,2406
c-Jun N-terminal kinase 3,SINGLE PROTEIN,2411,2411
Topoisomerase IV subunit A ,SINGLE PROTEIN,2407,2407
Dopamine D1 receptor,SINGLE PROTEIN,3376,3376
LXR-beta,SINGLE PROTEIN,2412,2412
Alpha-glucosidase,SINGLE PROTEIN,1757,1757
Phospholipase A2 isozyme PLA-A,SINGLE PROTEIN,3334,3334
UDP-N-acetylmuramate dehydrogenase,SINGLE PROTEIN,2408,2408
Beta-ketoacyl-ACP synthase III,SINGLE PROTEIN,1987,1987
Casein kinase II beta ,SINGLE PROTEIN,2414,2414
Beta-ketoacyl-ACP synthase III,SINGLE PROTEIN,1988,1988
Phenylalanyl-tRNA synthetase alpha chain,SINGLE PROTEIN,1758,1758
Glucoamylase,SINGLE PROTEIN,2061,2061
Prostanoid DP receptor,SINGLE PROTEIN,2252,2252
Prostanoid EP1 receptor,SINGLE PROTEIN,3377,3377
Neurokinin 2 receptor,SINGLE PROTEIN,1755,1755
11-beta-hydroxysteroid dehydrogenase 2,SINGLE PROTEIN,2062,2062
Protein kinase Pfmrk,SINGLE PROTEIN,2409,2409
Calpain 1,SINGLE PROTEIN,2063,2063
Inhibitor of apoptosis protein 3,SINGLE PROTEIN,2517,2517
p53-binding protein Mdm-2,SINGLE PROTEIN,55,55
Fatty acid binding protein epidermal,SINGLE PROTEIN,1989,1989
Hypoxanthine-guanine phosphoribosyltransferase,SINGLE PROTEIN,3378,3378
Cytochrome P450 24A1,SINGLE PROTEIN,2064,2064
Serine-protein kinase ATM,SINGLE PROTEIN,2115,2115
Serine-protein kinase ATR,SINGLE PROTEIN,3335,3335
"Amine oxidase, copper containing",SINGLE PROTEIN,1759,1759
1-deoxyxylulose-5-phosphate reductoisomerase,SINGLE PROTEIN,2413,2413
Beta-galactosidase,SINGLE PROTEIN,1803,1803
Alpha-galactosidase B,SINGLE PROTEIN,4795,4795
Casein kinase II alpha,SINGLE PROTEIN,1858,1858
Coagulation factor X,SINGLE PROTEIN,2071,2071
Phenylalanyl-tRNA synthetase mitochondrial,SINGLE PROTEIN,2073,2073
Dipeptidyl peptidase VIII,SINGLE PROTEIN,2975,2975
Phospholipase A2,SINGLE PROTEIN,2514,2514
Beta-ketoacyl-ACP synthase III,SINGLE PROTEIN,3379,3379
Dipeptidyl peptidase IX,SINGLE PROTEIN,3110,3110
Tyrosine-protein kinase TEC,SINGLE PROTEIN,3336,3336
Melanin-concentrating hormone receptor 1,SINGLE PROTEIN,3047,3047
cGMP-dependent protein kinase,SINGLE PROTEIN,3347,3347
Caspase-10,SINGLE PROTEIN,3348,3348
Cathepsin L2,SINGLE PROTEIN,2415,2415
Melanin-concentrating hormone receptor 2,SINGLE PROTEIN,3349,3349
Phenylalanyl-tRNA synthetase alpha chain,SINGLE PROTEIN,3350,3350
Ghrelin receptor,SINGLE PROTEIN,1750,1750
Carboxypeptidase G2,SINGLE PROTEIN,3351,3351
Histamine H3 receptor,SINGLE PROTEIN,3385,3385
Butyrylcholinesterase,SINGLE PROTEIN,3386,3386
Serine/threonine-protein kinase Aurora-C,SINGLE PROTEIN,2254,2254
Alpha-galactosidase C,SINGLE PROTEIN,2255,2255
G protein-coupled receptor 44,SINGLE PROTEIN,3380,3380
Beta-glucuronidase,SINGLE PROTEIN,2401,2401
Alpha-glucosidase MAL62,SINGLE PROTEIN,2674,2674
Adaptor-associated kinase,SINGLE PROTEIN,2148,2148
MAP/microtubule affinity-regulating kinase 2,SINGLE PROTEIN,2149,2149
CaM kinase II gamma,SINGLE PROTEIN,2147,2147
Serine/threonine-protein kinase PLK4,SINGLE PROTEIN,2106,2106
Serine/threonine-protein kinase 16,SINGLE PROTEIN,2257,2257
Serine/threonine-protein kinase 17B,SINGLE PROTEIN,2299,2299
Serine/threonine-protein kinase 10,SINGLE PROTEIN,2300,2300
Tyrosine-protein kinase FER,SINGLE PROTEIN,2301,2301
Ephrin type-A receptor 2,SINGLE PROTEIN,408,408
Ephrin type-A receptor 3,SINGLE PROTEIN,3267,3267
Ephrin type-A receptor 8,SINGLE PROTEIN,2452,2452
Dual specificity protein kinase TTK,SINGLE PROTEIN,2302,2302
Tyrosine-protein kinase FRK,SINGLE PROTEIN,2542,2542
Dual specificty protein kinase CLK1,SINGLE PROTEIN,2543,2543
Dual specificity protein kinase CLK2,SINGLE PROTEIN,2544,2544
Dual specificity protein kinase CLK3,SINGLE PROTEIN,2545,2545
Tyrosine-protein kinase BMX,SINGLE PROTEIN,2152,2152
Serine/threonine-protein kinase NEK2,SINGLE PROTEIN,2153,2153
LIM domain kinase 1,SINGLE PROTEIN,5023,5023
Ephrin type-A receptor 5,SINGLE PROTEIN,2306,2306
Ephrin type-B receptor 1,SINGLE PROTEIN,3381,3381
Ephrin type-A receptor 4,SINGLE PROTEIN,2307,2307
Serine/threonine-protein kinase PCTAIRE-1,SINGLE PROTEIN,2914,2914
Tyrosine kinase non-receptor protein 2,SINGLE PROTEIN,2916,2916
Serine/threonine-protein kinase MST1,SINGLE PROTEIN,2915,2915
Serine/threonine-protein kinase PAK 1,SINGLE PROTEIN,2917,2917
Tyrosine-protein kinase BRK,SINGLE PROTEIN,2918,2918
Ephrin type-A receptor 7,SINGLE PROTEIN,2919,2919
CaM kinase I delta,SINGLE PROTEIN,3382,3382
CaM-kinase kinase alpha,SINGLE PROTEIN,3554,3554
Serine/threonine-protein kinase NEK9,SINGLE PROTEIN,3555,3555
CaM kinase I gamma,SINGLE PROTEIN,3556,3556
CaM-kinase kinase beta,SINGLE PROTEIN,3581,3581
Tyrosine- and threonine-specific cdc2-inhibitory kinase,SINGLE PROTEIN,2303,2303
Mitogen-activated protein kinase kinase kinase 5,SINGLE PROTEIN,3582,3582
Serine/threonine-protein kinase 2,SINGLE PROTEIN,2521,2521
Dual specificity protein kinase CLK4,SINGLE PROTEIN,2522,2522
MAP kinase signal-integrating kinase 2,SINGLE PROTEIN,2523,2523
Serine/threonine-protein kinase NEK6,SINGLE PROTEIN,2626,2626
Serine/threonine-protein kinase MST2,SINGLE PROTEIN,2627,2627
Serine/threonine-protein kinase PAK6,SINGLE PROTEIN,2628,2628
Serine/threonine-protein kinase 36,SINGLE PROTEIN,2629,2629
BMP-2-inducible protein kinase,SINGLE PROTEIN,2839,2839
Serine/threonine-protein kinase PIM2,SINGLE PROTEIN,2840,2840
Serine/threonine-protein kinase PAK7,SINGLE PROTEIN,2841,2841
Serine/threonine-protein kinase 17A,SINGLE PROTEIN,2842,2842
Ephrin type-A receptor 6,SINGLE PROTEIN,2843,2843
TRAF2- and NCK-interacting kinase,SINGLE PROTEIN,2844,2844
Serine/threonine-protein kinase 38-like,SINGLE PROTEIN,3167,3167
Mitogen-activated protein kinase kinase kinase kinase 5,SINGLE PROTEIN,3168,3168
Mitogen-activated protein kinase kinase kinase 4,SINGLE PROTEIN,3169,3169
ULK3 kinase,SINGLE PROTEIN,2150,2150
Synaptic vesicle glycoprotein 2A,SINGLE PROTEIN,329,329
Glutamate [NMDA] receptor subunit epsilon 3,SINGLE PROTEIN,54,54
"Glutamate receptor ionotropic, AMPA 1",SINGLE PROTEIN,2069,2069
Serotonin N-acetyltransferase,SINGLE PROTEIN,3745,3745
Serotonin transporter,SINGLE PROTEIN,3746,3746
"3-beta-hydroxysteroid-delta(8),delta(7)-isomerase",SINGLE PROTEIN,3816,3816
UDP-N-acetylmuramate dehydrogenase,SINGLE PROTEIN,3817,3817
Phosphodiesterase 8A,SINGLE PROTEIN,2957,2957
Phosphodiesterase 8B,SINGLE PROTEIN,2724,2724
Phosphodiesterase 10A,SINGLE PROTEIN,2725,2725
Casein kinase I delta,SINGLE PROTEIN,2801,2801
Histamine N-methyltransferase,SINGLE PROTEIN,2802,2802
Dopamine D2 receptor,SINGLE PROTEIN,5016,5016
Dopamine transporter,SINGLE PROTEIN,3343,3343
5-enolpyruvylshikimate-3-phosphate synthase,SINGLE PROTEIN,3344,3344
GABA-B receptor 2,SINGLE PROTEIN,3345,3345
Influenza A virus Hemagglutinin,SINGLE PROTEIN,3231,3231
Histone deacetylase HD2,SINGLE PROTEIN,3232,3232
Dihydrofolate reductase,SINGLE PROTEIN,3749,3749
Mycothiol S-conjugate amidase,SINGLE PROTEIN,2018,2018
Dipeptidyl peptidase II,SINGLE PROTEIN,2669,2669
Mu opioid receptor,SINGLE PROTEIN,2671,2671
Penicillin-binding protein 1,SINGLE PROTEIN,2587,2587
Penicillin-binding protein 3,SINGLE PROTEIN,2588,2588
Human immunodeficiency virus type 2 pol protein,SINGLE PROTEIN,3383,3383
"Serine/threonine protein phosphatase 2A, catalytic subunit, alpha isoform",SINGLE PROTEIN,4790,4790
Serine/threonine protein phosphatase PP2B-alpha catalytic subunit,SINGLE PROTEIN,3576,3576
Rhodesain,SINGLE PROTEIN,2507,2507
Bacterial leucyl aminopeptidase ,SINGLE PROTEIN,2066,2066
NF-kappa-B essential modulator,SINGLE PROTEIN,3279,3279
Tyrosine-protein kinase FES,SINGLE PROTEIN,3748,3748
Rho-associated protein kinase 2,SINGLE PROTEIN,3782,3782
Serine/threonine-protein kinase PAK 2,SINGLE PROTEIN,2804,2804
Ribosomal protein S6 kinase alpha 1,SINGLE PROTEIN,3819,3819
"AMP-activated protein kinase, alpha-1 subunit",SINGLE PROTEIN,2850,2850
"AMP-activated protein kinase, alpha-2 subunit",SINGLE PROTEIN,2954,2954
TGF-beta receptor type II,SINGLE PROTEIN,2586,2586
Cell division cycle 7-related protein kinase,SINGLE PROTEIN,5015,5015
Nerve growth factor receptor Trk-A,SINGLE PROTEIN,2539,2539
Tyrosine-protein kinase receptor RET,SINGLE PROTEIN,380,380
Serine/threonine-protein kinase PAK 4,SINGLE PROTEIN,2799,2799
Tyrosine-protein kinase JAK3,SINGLE PROTEIN,3548,3548
Activator of S phase kinase DBF4,SINGLE PROTEIN,2800,2800
Tyrosine-protein kinase BTK,SINGLE PROTEIN,3549,3549
Serine/threonine-protein kinase WEE1,SINGLE PROTEIN,3783,3783
Voltage-gated T-type calcium channel alpha-1G subunit,SINGLE PROTEIN,2958,2958
Voltage-gated T-type calcium channel alpha-1I subunit,SINGLE PROTEIN,3849,3849
Cell division control protein 28,SINGLE PROTEIN,3513,3513
Serine/threonine-protein kinase ILK-1,SINGLE PROTEIN,3545,3545
Tyrosine-protein kinase V-ABL,SINGLE PROTEIN,3470,3470
RAS guanyl releasing protein 3,SINGLE PROTEIN,1955,1955
Voltage-gated potassium channel subunit Kv1.3,SINGLE PROTEIN,2567,2567
Voltage-gated potassium channel subunit Kv1.6,SINGLE PROTEIN,3577,3577
Voltage-gated potassium channel subunit Kv3.1,SINGLE PROTEIN,3820,3820
Voltage-gated potassium channel subunit Kv7.2,SINGLE PROTEIN,3821,3821
Voltage-gated potassium channel subunit Kv7.3,SINGLE PROTEIN,3822,3822
Progesterone receptor,SINGLE PROTEIN,3281,3281
Cytochrome P450 11B1,SINGLE PROTEIN,3282,3282
Cytochrome P450 2C11,SINGLE PROTEIN,3283,3283
Cytochrome P450 2A2,SINGLE PROTEIN,2020,2020
Cytochrome P450 4A4,SINGLE PROTEIN,3060,3060
Cytochrome P450-cam,SINGLE PROTEIN,3883,3883
ETS domain protein Elk-1 ,SINGLE PROTEIN,2770,2770
Serine/threonine-protein kinase B-raf,SINGLE PROTEIN,3449,3449
Tyrosine-protein kinase FGR,SINGLE PROTEIN,2771,2771
Breakpoint cluster region protein ,SINGLE PROTEIN,3450,3450
Ephrin type-B receptor 4,SINGLE PROTEIN,3451,3451
Casein kinase I alpha,SINGLE PROTEIN,3452,3452
Casein kinase I delta,SINGLE PROTEIN,3479,3479
C-C chemokine receptor type 3,SINGLE PROTEIN,3480,3480
C-X3-C chemokine receptor 1,SINGLE PROTEIN,3159,3159
Urotensin II receptor,SINGLE PROTEIN,3161,3161
Serine/threonine-protein kinase c-TAK1,SINGLE PROTEIN,3889,3889
Nck adaptor protein 1,SINGLE PROTEIN,3162,3162
Bile acid transporter,SINGLE PROTEIN,3163,3163
Vitamin D receptor,SINGLE PROTEIN,3890,3890
Flap endonuclease 1,SINGLE PROTEIN,3338,3338
DNA excision repair protein ERCC-5,SINGLE PROTEIN,3053,3053
Cytochrome P450 26A1,SINGLE PROTEIN,3445,3445
Eukaryotic translation initation factor,SINGLE PROTEIN,3164,3164
Neuronal acetylcholine receptor protein alpha-4 subunit,SINGLE PROTEIN,2774,2774
Coagulation factor XIII,SINGLE PROTEIN,2847,2847
ADAM12,SINGLE PROTEIN,3341,3341
ADAM10,SINGLE PROTEIN,3339,3339
Collagen-binding protein 1,SINGLE PROTEIN,3583,3583
Galectin-3,SINGLE PROTEIN,2848,2848
Alkaline phosphatase placental type,SINGLE PROTEIN,5114,5114
Bile acid transporter,SINGLE PROTEIN,3584,3584
L-type amino acid transporter 1,SINGLE PROTEIN,2775,2775
L-type amino acid transporter 1,SINGLE PROTEIN,2469,2469
Kinesin-like protein 1,SINGLE PROTEIN,2897,2897
Nuclear factor NF-kappa-B p65 subunit,SINGLE PROTEIN,3824,3824
Complement C3,SINGLE PROTEIN,3230,3230
Seed lipoxygenase-1,SINGLE PROTEIN,2902,2902
Glucoamylase,SINGLE PROTEIN,2766,2766
Amine oxidase,SINGLE PROTEIN,3825,3825
Beta-lactamase OXA-1,SINGLE PROTEIN,3264,3264
Lysozyme,SINGLE PROTEIN,3507,3507
Excitatory amino acid transporter 1,SINGLE PROTEIN,2509,2509
Serine/threonine-protein phosphatase,SINGLE PROTEIN,2010,2010
Alkaline phosphatase,SINGLE PROTEIN,2536,2536
Fibroblast activation protein alpha,SINGLE PROTEIN,3001,3001
Alpha-glucosidase,SINGLE PROTEIN,2722,2722
Alpha-glucosidase,SINGLE PROTEIN,2665,2665
Mannosyl-oligosaccharide glucosidase,SINGLE PROTEIN,3002,3002
Monoglyceride lipase,SINGLE PROTEIN,2510,2510
N-acylsphingosine-amidohydrolase,SINGLE PROTEIN,2666,2666
Homeobox protein Brn-1,SINGLE PROTEIN,3542,3542
Homeobox protein Brn-2,SINGLE PROTEIN,2508,2508
Alpha-galactosidase,SINGLE PROTEIN,2011,2011
Luciferase,SINGLE PROTEIN,2016,2016
Replication protein E1,SINGLE PROTEIN,3266,3266
DNA helicase/primase complex protein,SINGLE PROTEIN,2696,2696
Chitin synthase 1,SINGLE PROTEIN,2145,2145
Chitin synthase 3,SINGLE PROTEIN,3886,3886
Sodium/potassium-transporting ATPase alpha-1 chain,SINGLE PROTEIN,3154,3154
Synaptic vesicle protein 2a,SINGLE PROTEIN,2697,2697
Alpha-amylase,SINGLE PROTEIN,3885,3885
Transcription factor E2F1,SINGLE PROTEIN,2698,2698
Beta-lactamase type II,SINGLE PROTEIN,3156,3156
UDP-N-acetylmuramate--L-alanine ligase,SINGLE PROTEIN,2940,2940
UDP-N-acetylmuramoylalanine-D-glutamate ligase,SINGLE PROTEIN,3157,3157
Fibonectin-binding protein C,SINGLE PROTEIN,2941,2941
Apoptosis regulator Bcl-X,SINGLE PROTEIN,2942,2942
Holo-[acyl-carrieir-protein] synthase,SINGLE PROTEIN,3051,3051
Hydroxyacid oxidase 1,SINGLE PROTEIN,2548,2548
Beta-glucosidase,SINGLE PROTEIN,2511,2511
Alpha-galactosidase,SINGLE PROTEIN,2513,2513
Alpha-mannosidase,SINGLE PROTEIN,2512,2512
Prostaglandin E synthase 2,SINGLE PROTEIN,2727,2727
Hyaluronidase-1,SINGLE PROTEIN,2845,2845
Alpha-glucosidase,SINGLE PROTEIN,2728,2728
Nucleoside transporter 2,SINGLE PROTEIN,2012,2012
Erythromycin resistance protein,SINGLE PROTEIN,2570,2570
"Beta-1,3-glucan synthase",SINGLE PROTEIN,3160,3160
Organophosphorus acid anhydrolase-2,SINGLE PROTEIN,2571,2571
Beta-galactosidase,SINGLE PROTEIN,2920,2920
Beta-galactosidase,SINGLE PROTEIN,3069,3069
Glutamyl-tRNA(Gln) amidotransferase subunit C,SINGLE PROTEIN,3070,3070
Equilibrative nucleoside transporter 1,SINGLE PROTEIN,2921,2921
Prion protein,SINGLE PROTEIN,2013,2013
UDP-galactopyranose mutase,SINGLE PROTEIN,2767,2767
Rhizopuspepsin,SINGLE PROTEIN,2572,2572
Penicillopepsin,SINGLE PROTEIN,2573,2573
Saccharopepesin,SINGLE PROTEIN,2768,2768
Protein-tyrosine phosphatase 1,SINGLE PROTEIN,2769,2769
Malate dehydrogenase,SINGLE PROTEIN,2574,2574
Sterol-C5-desaturase,SINGLE PROTEIN,2575,2575
Mitochondrial complex V; ATP synthase,PROTEIN COMPLEX,7146,7146
Mitochondrial complex V; ATP synthase,PROTEIN COMPLEX,7147,7147
Mitochondrial complex V; ATP synthase,PROTEIN COMPLEX,7148,7148
Mitochondrial complex V; ATP synthase,PROTEIN COMPLEX,7149,7149
Anti-estrogen binding site (AEBS),PROTEIN COMPLEX,3244,3244
Anti-estrogen binding site (AEBS),PROTEIN COMPLEX,6885,6885
DNA polymerase I,SINGLE PROTEIN,2615,2615
Alpha trans-inducing protein (VP16),SINGLE PROTEIN,2537,2537
Ricin,SINGLE PROTEIN,3072,3072
Histidinol dehydrogenase,SINGLE PROTEIN,2667,2667
Subtilisin,SINGLE PROTEIN,2577,2577
Subtilisin,SINGLE PROTEIN,2616,2616
S-100 protein beta chain,SINGLE PROTEIN,2617,2617
Cholecystokinin B receptor,SINGLE PROTEIN,3884,3884
Calcitonin gene-related peptide type 1 receptor,SINGLE PROTEIN,3071,3071
Human herpesvirus 5 chemokine receptor,SINGLE PROTEIN,2578,2578
